date,state,positive,totalTestResults,death,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,Dose1_Total,Dose1_Total_pct,Dose1_65Plus,Dose1_65Plus_pct,Complete_Total,Complete_Total_pct,Complete_65Plus,Complete_65Plus_pct,Low_SVI_CTGY,Moderate_Low_SVI_CTGY,Moderate_High_SVI_CTGY,High_SVI_CTGY,Metro,Non-metro,Census2019,Census2019_65Plus,neighbor_contagions
2020-09-08,Colorado,59674.0,1073979.0,1973.0,187,2735,757241,4373,757241,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,1437
2020-09-09,Colorado,59920.0,1079276.0,1977.0,246,2865,760352,5297,760352,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,2819
2020-09-10,Colorado,60185.0,1087199.0,1979.0,265,4065,764682,7923,764682,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,2227
2020-09-11,Colorado,60492.0,1097985.0,1985.0,307,5238,770227,10786,770227,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3750
2020-09-12,Colorado,60907.0,1111572.0,1988.0,415,6846,777488,13587,777488,3,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,2793
2020-09-13,Colorado,61324.0,1124181.0,1988.0,417,6625,784530,12609,784530,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,2123
2020-09-14,Colorado,61699.0,1134666.0,1990.0,375,5852,790757,10485,790757,2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3512
2020-09-15,Colorado,62099.0,1143941.0,1996.0,400,4576,795733,9275,795733,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,2571
2020-09-16,Colorado,62686.0,1153853.0,2002.0,587,5602,801922,9912,801922,6,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3960
2020-09-17,Colorado,63145.0,1166910.0,2006.0,459,6860,809241,13057,809241,4,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,4391
2020-09-18,Colorado,63750.0,1181829.0,2009.0,605,8023,817869,14919,817869,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5811
2020-09-19,Colorado,64356.0,1195379.0,2013.0,606,7227,825702,13550,825702,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3584
2020-09-20,Colorado,64857.0,1208425.0,2014.0,501,6506,832709,13046,832709,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,2958
2020-09-21,Colorado,65399.0,1219137.0,2018.0,542,5633,838884,10712,838884,4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,4093
2020-09-22,Colorado,66053.0,1232288.0,2025.0,654,5573,845111,13151,845111,7,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,2893
2020-09-23,Colorado,66669.0,1245745.0,2030.0,616,7865,853592,13457,853592,5,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,4418
2020-09-24,Colorado,67217.0,1260861.0,2033.0,548,8665,862805,15116,862805,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3715
2020-09-25,Colorado,67926.0,1277613.0,2037.0,709,9218,872732,16752,872732,4,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5399
2020-09-26,Colorado,68510.0,1295655.0,2040.0,584,9526,882842,18042,882842,3,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3147
2020-09-27,Colorado,69079.0,1313403.0,2041.0,569,9970,893381,17748,893381,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,2233
2020-09-28,Colorado,69490.0,1326642.0,2044.0,411,6082,899874,13239,899874,3,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5550
2020-09-29,Colorado,70025.0,1341180.0,2046.0,535,6743,907152,14538,907152,2,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3147
2020-09-30,Colorado,70536.0,1357159.0,2051.0,511,8721,916384,15979,916384,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,4200
2020-10-01,Colorado,71218.0,1376920.0,2054.0,682,10142,927208,19761,927208,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3764
2020-10-02,Colorado,71898.0,1396346.0,2057.0,680,10033,937921,19426,937921,3,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5301
2020-10-03,Colorado,72555.0,1414336.0,2060.0,657,8817,947395,17990,947395,3,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,4132
2020-10-04,Colorado,73076.0,1430540.0,2068.0,521,7903,955819,16204,955819,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3063
2020-10-05,Colorado,73537.0,1444262.0,2069.0,461,6341,962621,13722,962621,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,4367
2020-10-06,Colorado,74191.0,1459332.0,2081.0,654,7316,970591,15070,970591,12,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3852
2020-10-07,Colorado,74922.0,1477301.0,2085.0,731,8715,980037,17969,980037,4,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,4913
2020-10-08,Colorado,75785.0,1496198.0,2095.0,863,9322,990222,18897,990222,10,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,4792
2020-10-09,Colorado,76619.0,1518454.0,2103.0,834,10031,1001087,22256,1001087,8,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,6796
2020-10-10,Colorado,77642.0,1541162.0,2112.0,1023,10063,1012173,22708,1012173,9,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5467
2020-10-11,Colorado,78461.0,1560179.0,2113.0,819,9572,1022564,19017,1022564,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3723
2020-10-12,Colorado,79037.0,1571329.0,2116.0,576,5569,1028709,11150,1028709,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5380
2020-10-13,Colorado,80085.0,1588632.0,2153.0,1048,8218,1037975,17303,1037975,37,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3950
2020-10-14,Colorado,80777.0,1602956.0,2160.0,692,6600,1045267,14324,1045267,7,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5954
2020-10-15,Colorado,81918.0,1625527.0,2162.0,1141,9699,1056107,22571,1056107,2,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5622
2020-10-16,Colorado,83230.0,1646557.0,2172.0,1312,8065,1065484,21030,1065484,10,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,7469
2020-10-17,Colorado,84369.0,1668053.0,2176.0,1139,9154,1075777,21496,1075777,4,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5466
2020-10-18,Colorado,85302.0,1689313.0,2176.0,933,9258,1085968,21260,1085968,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,3909
2020-10-19,Colorado,86374.0,1708450.0,2180.0,1072,8240,1095280,19137,1095280,4,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,6337
2020-10-20,Colorado,87582.0,1724038.0,2182.0,1208,5287,1101775,15588,1101775,2,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5154
2020-10-21,Colorado,88849.0,1742583.0,2194.0,1267,7201,1110243,18545,1110243,12,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,6866
2020-10-22,Colorado,90222.0,1764648.0,2198.0,1373,8584,1120200,22065,1120200,4,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5997
2020-10-23,Colorado,91572.0,1790404.0,2211.0,1350,9351,1130901,25756,1130901,13,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,8277
2020-10-24,Colorado,93400.0,1818196.0,2218.0,1828,11426,1144155,27792,1144155,7,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,6684
2020-10-25,Colorado,95089.0,1842254.0,2223.0,1689,10390,1156234,24058,1156234,5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5971
2020-10-26,Colorado,97300.0,1874101.0,2226.0,2211,16905,1175350,31847,1175350,3,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,6852
2020-10-27,Colorado,98733.0,1892949.0,2236.0,1433,6971,1183754,18848,1183754,10,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,4927
2020-10-28,Colorado,100208.0,1910983.0,2249.0,1475,6629,1191858,18034,1191858,13,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,8604
2020-10-29,Colorado,102014.0,1936408.0,2268.0,1806,9545,1203209,25425,1203209,19,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,6801
2020-10-30,Colorado,104426.0,1963585.0,2278.0,2412,8846,1214467,27177,1214467,10,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,11426
2020-10-31,Colorado,107350.0,2004722.0,2285.0,2924,12015,1229406,41137,1229406,7,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,7238
2020-11-01,Colorado,109910.0,2034795.0,2288.0,2560,11501,1243467,30073,1243467,3,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,6984
2020-11-02,Colorado,112147.0,2060642.0,2292.0,2237,10624,1256328,25847,1256328,4,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,9242
2020-11-03,Colorado,114709.0,2082151.0,2311.0,2562,8255,1267145,21509,1267145,19,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,7221
2020-11-04,Colorado,117637.0,2109114.0,2333.0,2928,9774,1279847,26963,1279847,22,438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,10035
2020-11-05,Colorado,121006.0,2141933.0,2353.0,3369,11264,1294480,32819,1294480,20,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,10095
2020-11-06,Colorado,124469.0,2177091.0,2376.0,3463,12903,1310846,35158,1310846,23,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,16683
2020-11-07,Colorado,127967.0,2214788.0,2389.0,3498,13630,1327974,37697,1327974,13,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,9726
2020-11-08,Colorado,130984.0,2245385.0,2394.0,3017,10965,1341956,30597,1341956,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,12398
2020-11-09,Colorado,134537.0,2274428.0,2408.0,3553,13686,1359195,29043,1359195,14,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,14481
2020-11-10,Colorado,138427.0,2306782.0,2427.0,3890,11701,1374786,32354,1374786,19,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,11725
2020-11-11,Colorado,142402.0,2347268.0,2443.0,3975,16291,1395052,40486,1395052,16,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,16015
2020-11-12,Colorado,147599.0,2391802.0,2468.0,5197,0,1400249,44534,1400249,25,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,12731
2020-11-13,Colorado,154038.0,2443599.0,2504.0,6439,17213,1423901,51797,1423901,36,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,18817
2020-11-14,Colorado,159234.0,2485451.0,2525.0,5196,15227,1444324,41852,1444324,21,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,15749
2020-11-15,Colorado,163417.0,2523752.0,2546.0,4183,14476,1462983,38301,1462983,21,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,12528
2020-11-16,Colorado,167713.0,2560096.0,2578.0,4296,14027,1481306,36344,1481306,32,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,16689
2020-11-17,Colorado,172044.0,2599581.0,2608.0,4331,14712,1500349,39485,1500349,30,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,14518
2020-11-18,Colorado,176694.0,2640615.0,2651.0,4650,15269,1520268,41034,1520268,43,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,21065
2020-11-19,Colorado,182801.0,2695700.0,2730.0,6107,20132,1546507,55085,1546507,79,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,18377
2020-11-20,Colorado,188566.0,2752718.0,2745.0,5765,20692,1572964,57018,1572964,15,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,24524
2020-11-21,Colorado,194679.0,2807638.0,2787.0,6113,19617,1598694,54920,1598694,42,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,15700
2020-11-22,Colorado,198600.0,2855610.0,2806.0,3921,18264,1620879,47972,1620879,19,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,15517
2020-11-23,Colorado,202289.0,2901740.0,2810.0,3689,15649,1640217,46130,1640217,4,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,20519
2020-11-24,Colorado,206439.0,2939263.0,2860.0,4150,10232,1654599,37523,1654599,50,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,14468
2020-11-25,Colorado,210630.0,2980399.0,2906.0,4191,12932,1671722,41136,1671722,46,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,19651
2020-11-26,Colorado,216683.0,3046149.0,2957.0,6053,21870,1699645,65750,1699645,51,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,7564
2020-11-27,Colorado,220953.0,3091838.0,2977.0,4270,13492,1717407,45689,1717407,20,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,24847
2020-11-28,Colorado,225283.0,3143227.0,2983.0,4330,13805,1735542,51389,1735542,6,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,15836
2020-11-29,Colorado,228772.0,3175126.0,3003.0,3489,9047,1748078,31899,1748078,20,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,9916
2020-11-30,Colorado,232905.0,3218851.0,3037.0,4133,12038,1764249,43725,1764249,34,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,12981
2020-12-01,Colorado,237310.0,3255541.0,3109.0,4405,9800,1778454,36690,1778454,72,628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,19334
2020-12-02,Colorado,241172.0,3288900.0,3193.0,3862,7534,1789850,33359,1789850,84,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,19351
2020-12-03,Colorado,247209.0,3343095.0,3320.0,6037,12178,1808065,54195,1808065,127,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,15900
2020-12-04,Colorado,252222.0,3397074.0,3338.0,5013,13363,1826441,53979,1826441,18,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,24658
2020-12-05,Colorado,257347.0,3442114.0,3357.0,5125,0,1831566,45040,1831566,19,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,18583
2020-12-06,Colorado,260581.0,3478160.0,3356.0,3234,34610,1869410,36046,1869410,-1,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,15031
2020-12-07,Colorado,264618.0,3516003.0,3358.0,4037,11470,1884917,37843,1884917,2,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,15224
2020-12-08,Colorado,268589.0,3551451.0,3372.0,3971,10429,1899317,35448,1899317,14,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,19982
2020-12-09,Colorado,272346.0,3591797.0,3639.0,3757,7832,1910906,40346,1910906,267,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,18737
2020-12-10,Colorado,276995.0,3642518.0,3759.0,4649,10740,1926295,50721,1926295,120,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,14229
2020-12-11,Colorado,281673.0,3691463.0,3846.0,4678,9726,1940699,48945,1940699,87,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,22803
2020-12-12,Colorado,285634.0,3738103.0,3871.0,3961,10966,1955626,46640,1955626,25,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,18770
2020-12-13,Colorado,288193.0,3773301.0,3958.0,2559,9224,1967409,35198,1967409,87,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,14974
2020-12-14,Colorado,291104.0,3809889.0,3969.0,2911,10387,1980707,36588,1980707,11,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,23684
2020-12-15,Colorado,293382.0,3841825.0,4085.0,2278,4736,1987721,31936,1987721,116,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,10303
2020-12-16,Colorado,296716.0,3877267.0,4156.0,3334,6874,1997929,35442,1997929,71,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,19117
2020-12-17,Colorado,300414.0,3924072.0,4226.0,3698,9158,2010785,46805,2010785,70,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,15208
2020-12-18,Colorado,304107.0,3971864.0,4259.0,3693,10585,2025063,47792,2025063,33,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,23210
2020-12-19,Colorado,306598.0,4004868.0,4339.0,2491,7454,2035008,33004,2035008,80,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,14980
2020-12-20,Colorado,308890.0,4044560.0,4368.0,2292,9898,2047198,39692,2047198,29,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,14237
2020-12-21,Colorado,311036.0,4076421.0,4378.0,2146,10396,2059740,31861,2059740,10,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,18575
2020-12-22,Colorado,313552.0,4110742.0,4369.0,2516,7399,2069655,34321,2069655,-9,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,12607
2020-12-23,Colorado,316500.0,4153784.0,4462.0,2948,10601,2083204,43042,2083204,93,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,20088
2020-12-24,Colorado,319530.0,4197950.0,4550.0,3030,10504,2096738,44166,2096738,88,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,16477
2020-12-25,Colorado,322189.0,4251042.0,4586.0,2659,10386,2109783,53092,2109783,36,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,8767
2020-12-26,Colorado,323619.0,4274788.0,4592.0,1430,4333,2115546,23746,2115546,6,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,15441
2020-12-27,Colorado,325018.0,4306571.0,4610.0,1399,4142,2121087,31783,2121087,18,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,5694
2020-12-28,Colorado,326668.0,4328896.0,4631.0,1650,4869,2127606,22325,2127606,21,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,23455
2020-12-29,Colorado,328408.0,4343409.0,4687.0,1740,3265,2132611,14513,2132611,56,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,9039
2020-12-30,Colorado,330859.0,4368131.0,4750.0,2451,5337,2140399,24722,2140399,63,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,19954
2020-12-31,Colorado,334097.0,4406667.0,4814.0,3238,6029,2149666,38536,2149666,64,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,19766
2021-01-01,Colorado,337161.0,4444206.0,4873.0,3064,6898,2159628,37539,2159628,59,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,44.99,15.25,4.23,89.18,10.82,5648451.0,845378.0,18151
