,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
North Dakota,15.167949356259218,13.08881928862544,15.015928397343332,15.38171072274881,17.147116675538662,13.422905774402459,18.62406776824119,18.053431570469392,20.12782948893045,17.246173000234805,16.36928494509314,17.92634785687073,10.754029034089085,13.236138693296768,20.799386487380193,12.742504478704944,12.432308933189129,14.514420880410796,18.761254652504302,16.08466515578245,16.769371647679737,20.477244231700784,14.042674273422655,10.800348912662164,14.059508776056015,14.074743984468531,11.268862742078749,13.69733053853957,12.353382808895182,14.054082907908684,22.74321605806888,11.63014740319313,25.441968371681543,13.594135745081507,0.0,21.983732337442238,14.219952082126035,12.834203497209144,16.147710601215262,17.652376799261145,15.967393629772683,10.210173253271448,11.762469267996735,15.850195137772994,11.92572167893433,14.281385326088577,22.696752396750412,15.26665814493355,10.716388273478625,9.799173964918475,12.859257558446927
Ohio,18.53672015201556,17.438595293847175,21.507843944389144,22.473100930142206,18.834436586081974,24.61083631165625,22.426786865148753,16.972140066374862,22.635132118992026,22.74327496779308,21.47136239610324,12.620180151229219,21.103990814528547,22.337940673744473,10.287096276648978,15.789380132415594,19.745508775669453,20.800465828294378,20.896631273045163,18.22324218094066,21.10168230413486,23.081088362380648,20.962658991467674,23.28868504582993,21.707144306672095,18.81398895682867,17.51323158945544,24.28277312976935,20.864243728521313,21.482955081263533,23.63565179493575,21.242282655642097,24.615616803684947,20.693704623667365,21.983732337442238,0.0,20.01356047348096,19.980127140997723,20.6769521896151,15.409006661117585,17.558127721620036,21.820102697254473,19.154755479171694,22.147340165495027,19.605653453957682,22.79940462231757,11.562062514534894,20.78349382501842,21.62827578533522,19.586787039289007,21.66333982476387
Oklahoma,11.372341827259321,15.345560598475286,11.004923619353558,14.697197151816264,9.449391946891547,14.884428224600912,16.068175264070895,13.937946510354543,16.0525984865363,13.025114132500859,11.077990015875997,18.873924548144622,11.410694737607203,12.075843980527848,19.829132153602885,13.824802400574855,14.232316118066317,8.325484488415068,14.210922709190594,12.247083879362195,13.021689174314437,16.878137694459483,13.007538661768638,12.067117245694313,12.233034759026891,15.106022569327278,12.889001373896322,15.688336755227153,9.455029175720938,12.297911947966353,18.531201773405392,9.199416937002397,20.740037176662582,9.98377596785079,14.219952082126035,20.01356047348096,0.0,10.596242052453368,13.5315552861613,15.594413960746902,12.325814493558973,12.79068479336245,9.09403507912495,10.704162233066393,10.143493328631497,13.144143809608678,12.797983177999885,14.235693052023171,9.333733764275681,10.633662217597655,16.154315238357132
Oregon,10.598074588826478,13.682214888291066,10.666443690175829,16.078573162515465,11.176742707449142,12.94533651658888,17.16399712578343,14.41135278498397,18.78012147085541,14.755590469382906,13.929774049746015,17.69999551368737,10.52550149123358,13.062969264349682,19.369140814978405,11.620259725348898,12.390567074113566,10.863408793149931,15.735580852261899,12.080069623405743,15.60662740548155,18.85323295163625,12.103102199270479,11.125640158651759,11.95053090273405,12.925305128966562,11.807056190013991,14.030543864960212,11.036014595387377,12.031326905326225,20.201991786853455,10.916051000497246,22.42947727964273,11.081417048993409,12.834203497209144,19.980127140997723,10.596242052453368,0.0,14.666964428219746,15.558472803768382,12.334598498045512,11.120422428626304,10.518548621838875,12.906806970198264,10.646324557428212,12.493813128991928,13.769664178853997,14.32290011556491,9.834192162371075,10.385356595939232,12.854526769841804
Pennsylvania,14.35263159552023,18.590569624093906,14.048221434192886,18.25218139668818,14.146205240728746,12.440017346271869,9.74272584440008,15.045893250473533,11.76341368892695,17.967080103766648,15.758171961561882,20.394427717301394,15.096747628265122,10.18193692454797,19.382300864047217,16.15180810121338,18.423408439092512,12.878318849266208,13.829438834947082,15.912737246079418,10.748682384815677,11.596312510025223,13.822221385588827,11.580138528263937,15.595711283178375,18.754380097047065,17.25939282440682,17.340399028567443,13.947457620051692,11.068483037847598,11.969355743474246,12.136492159230166,14.806633548749142,14.485291418690537,16.147710601215262,20.6769521896151,13.5315552861613,14.666964428219746,0.0,13.33890993715119,15.853808130238134,15.19225932897972,14.437936998196912,16.735075529396006,13.945104744142574,10.937972167570438,17.482821696988683,15.909105737495915,13.241483781739918,13.639154729825393,18.829397309476015
Rhode Island,16.185308582190473,16.303246718122608,15.29580410405772,19.827737803911152,14.633446330297994,15.778762902279738,14.108549713645793,13.391912796818179,13.578528101596882,18.074327818044182,16.68137534433248,16.37247385339811,16.592258839709473,12.666654744702905,14.012921272259746,13.929583218783419,17.90866055078373,14.348796919329686,15.352699987767783,15.583754353463108,12.064846544464249,13.274597790939415,14.572698014931076,14.55270796082157,15.543993326385788,16.992347867625533,16.43587622079607,18.724484309405202,15.731358014219333,13.075923832102033,13.983534537905484,14.523990209871709,15.520757990620002,16.184116485117887,17.652376799261145,15.409006661117585,15.594413960746902,15.558472803768382,13.33890993715119,0.0,13.903533763009923,17.319759547534215,15.970725301685661,18.725219710236154,14.271461054215035,14.644950969175062,13.895410683436172,16.887744098467145,16.063316134882093,15.878732303665727,19.04625231988657
South Carolina,10.483393800017891,13.728290671878236,11.017935448436088,16.49050229116505,11.144524349160367,17.243500979338428,18.125266208768107,12.979128966354052,17.736969670623736,12.220712383759182,12.837045329044114,15.512468719033796,12.045783486239639,15.407733912370352,17.176452770223197,13.486845988983234,14.509015629868706,11.912023636799667,14.341663056935559,12.883498846247848,15.00662339353441,18.591417144308693,15.073538959649001,14.110867336871248,11.1885047904039,14.782094299474917,14.143880842857318,14.49597140816865,10.540646225992232,12.904211970408076,20.579579583494915,12.581258249218774,22.856095347459462,11.510790868075114,15.967393629772683,17.558127721620036,12.325814493558973,12.334598498045512,15.853808130238134,13.903533763009923,0.0,15.956708416207725,11.455428192294514,11.867099765690593,11.447799701694377,15.04098473684451,14.62557158444385,15.09698448735783,11.736644405107032,13.632356842392864,15.717858214145283
South Dakota,14.9052120439965,13.226772403188669,13.57843014222009,16.1454562940074,15.223507121081488,12.95418491951607,18.72010861199107,18.036793326846873,21.252876907211036,17.840602213637464,16.383669612181123,18.80477774363871,10.562013102692756,13.88879790431974,20.706560637183397,12.052630631992951,12.600374560573968,12.731559638269513,18.726884790066244,13.620618034800072,16.941876483500753,21.327100239733795,13.792976738644862,9.780558058669403,13.847905787164589,12.843873011724838,11.777092123186062,13.349519317359714,12.051376006369841,13.313412713101087,23.151348286546902,11.152060773572714,25.745073136421926,12.385949908820972,10.210173253271448,21.820102697254473,12.79068479336245,11.120422428626304,15.19225932897972,17.319759547534215,15.956708416207725,0.0,11.968445499200076,14.935980211376082,11.19967599413025,13.127619156498328,20.238821810220834,14.451003124490557,9.78227456162805,9.089088934106458,12.7735260118283
Tennessee,10.596508122628471,16.400448102780175,10.385611717219835,13.830698410509513,9.335051589795084,14.733394299180004,19.844868586487284,16.264714344033248,20.699898602527846,12.070203070528292,12.116067846642498,17.674821117205607,10.121092966675103,13.029296414053928,18.86065003485567,11.657603983395672,14.574564511434204,9.42547998929095,16.95279018918301,13.269122754445704,17.031644630033536,20.886752172889494,15.404358079291674,10.71401021204936,11.341555257451956,15.704658444211313,11.931515133987949,14.612426342027538,8.869070162599865,12.812338105322764,23.143926097661208,8.18125240420198,24.940263734870506,9.12455446057733,11.762469267996735,19.154755479171694,9.09403507912495,10.518548621838875,14.437936998196912,15.970725301685661,11.455428192294514,11.968445499200076,0.0,9.880948780960212,9.854480685527077,14.005010690223518,11.791442830814185,14.782456659059019,7.8999305264676165,9.343403277568024,16.303077166777044
Texas,12.34290214642152,18.186430054277576,9.740185730278652,14.777295121155106,9.806546425372709,17.30061012809355,21.949976821804473,16.43285228081876,21.53990358951845,9.430700522307424,12.395328255070375,19.545560919106254,11.975258300200352,16.124851244448294,21.6121462455433,15.849086460753647,17.473303847950046,11.334904229274695,16.905971574216654,16.817144548579922,18.465009160026757,22.506171759527316,18.336301986571964,14.070528656380375,12.141809236049008,18.342295921097882,15.1802982383778,17.155423822603737,8.72712029933307,15.317749332748306,24.96790049094333,11.000689962131931,27.04620960958029,10.961970385444172,15.850195137772994,22.147340165495027,10.704162233066393,12.906806970198264,16.735075529396006,18.725219710236154,11.867099765690593,14.935980211376082,9.880948780960212,0.0,11.740727912251108,16.65904646890653,14.597819865798852,16.42533520239341,10.764842004282526,13.614489856116554,19.010169636857338
Utah,10.986531262412282,14.324719867605651,10.330232630875951,14.76102252827676,10.514928984851002,14.062475030279774,17.076037098094897,14.230119255597627,18.018226199932627,13.424529455083642,12.693212379138178,17.578319269176962,9.574749807615936,11.923843649901645,18.894967785179084,12.42970848462088,13.121877260751695,10.762638019412712,15.645468222973097,13.241198179719452,14.158582797382747,18.29439856497543,13.547750399894527,10.891862829013297,11.338759913818288,13.46891504881807,11.774191682902908,13.413873310306561,9.833078632580403,11.60498553890782,21.16072907436234,9.764327966224716,24.010596174763123,10.587728681823416,11.92572167893433,19.605653453957682,10.143493328631497,10.646324557428212,13.945104744142574,14.271461054215035,11.447799701694377,11.19967599413025,9.854480685527077,11.740727912251108,0.0,13.034583957965486,14.93188676088107,14.317607961427377,9.160096536623879,9.597103196111222,14.324213348438759
Vermont,14.105211678412696,15.516317465458968,13.441174795880428,19.053194041076832,14.739962969847156,12.194148987141729,11.9658232134124,15.047471955431373,13.859879838636992,17.998811042478774,15.579391159230017,20.857722365084484,13.293280603582941,11.974213168156583,20.992950379371912,15.150850317607398,15.58245117209419,13.050479494048064,14.10734191965001,13.949498816729996,13.302896043321681,14.330030576374877,11.868255834360545,11.933683974485412,14.774577747775293,15.224891745712304,15.348457013175773,15.78622739632176,13.749226991392016,10.448657286905414,14.033067887704526,12.816747345233564,16.710761931680764,13.676009442049759,14.281385326088577,22.79940462231757,13.144143809608678,12.493813128991928,10.937972167570438,14.644950969175062,15.04098473684451,13.127619156498328,14.005010690223518,16.65904646890653,13.034583957965486,0.0,17.33290290385817,15.016180415346208,12.579946020550418,12.57703419954992,14.5517463855259
Virginia,13.962022885035829,17.717123191870968,14.397591524986424,18.334552736759136,11.42443787200256,21.366902209778225,18.70697188927397,13.726149253559356,17.84455367304623,15.603664648169751,14.577530462371474,22.29368533948147,18.26214661645666,17.856063622164406,16.87181280683514,17.218402205025,16.998733182863603,12.895640247170528,17.402481953235448,15.096244821330405,16.92634033034763,18.647050547401175,18.925062326738797,20.120354916240096,14.57374462776958,17.08068691876072,15.999698339147526,19.728657216934927,13.910610107485725,16.076712967140576,20.32803365935542,15.010102736377103,22.830134752988883,13.78189020659074,22.696752396750412,11.562062514534894,12.797983177999885,13.769664178853997,17.482821696988683,13.895410683436172,14.62557158444385,20.238821810220834,11.791442830814185,14.597819865798852,14.93188676088107,17.33290290385817,0.0,16.536531734221352,14.848227647978993,17.62741770286894,17.939785147654067
Washington,13.736389864119769,15.594855501391832,14.020798630500567,19.17417098981236,15.354374053593325,14.278304269028581,17.08881791511629,16.327815530719437,17.354131713979285,17.26374702293943,15.612448738392072,18.2060088955421,14.395096323956182,15.874560952120682,20.574275057798282,14.922030242386013,15.986901188268979,14.365237919070513,16.101718612523673,14.815482812831277,17.12334911399886,17.512703951898036,15.410501969477341,14.49152449532222,14.212066408473364,16.393060234577927,15.987639648701249,16.929365254790305,14.221063321772421,14.4222057987335,18.05828757671104,15.500593070002637,19.856673644558185,14.01149933215861,15.26665814493355,20.78349382501842,14.235693052023171,14.32290011556491,15.909105737495915,16.887744098467145,15.09698448735783,14.451003124490557,14.782456659059019,16.42533520239341,14.317607961427377,15.016180415346208,16.536531734221352,0.0,13.760091763742139,14.23492006021853,16.976799454322467
West Virginia,9.505189360286241,15.2161442553088,9.236088971463085,13.896443638494048,9.299249770953196,12.264412735172245,17.944343548236372,15.19147775409747,19.0815834639993,13.28186871398874,11.679999729861176,18.31887636370852,9.434305500821193,11.687491377039041,19.800552568592167,12.878996224813253,13.740156390994992,9.111440441236619,16.042726756730165,12.530461318017617,15.10049151601524,19.49309471509745,13.245930879676795,8.232845758100423,11.39673089680895,14.619143906235516,11.650763290761246,13.825916830018544,8.56637689971986,12.095848393965143,21.43165730039022,7.549089527543123,23.55017164442788,8.938094640270952,10.716388273478625,21.62827578533522,9.333733764275681,9.834192162371075,13.241483781739918,16.063316134882093,11.736644405107032,9.78227456162805,7.8999305264676165,10.764842004282526,9.160096536623879,12.579946020550418,14.848227647978993,13.760091763742139,0.0,8.351747066285075,14.541488910269928
Wisconsin,12.298734881968288,14.04139085463429,12.133956237467073,15.258664120107367,13.065513152664035,12.809649004940072,17.67740967970518,16.132135094003687,19.75499548418194,16.632341265853405,14.841120073724706,17.015286956597276,9.988870051706519,11.917679075951575,18.51308948130254,11.223984664937026,13.537742127532773,10.987308079928335,17.273358971915545,13.604692292065836,15.086550868888935,19.49321922326509,13.219329932425168,8.973320488587312,12.908201147296294,13.735620057631456,10.85252092388725,12.271432750366621,10.723982131388752,12.06433184817535,21.722786146264266,9.429027713503888,24.426532147555193,11.454835286489159,9.799173964918475,19.586787039289007,10.633662217597655,10.385356595939232,13.639154729825393,15.878732303665727,13.632356842392864,9.089088934106458,9.343403277568024,13.614489856116554,9.597103196111222,12.57703419954992,17.62741770286894,14.23492006021853,8.351747066285075,0.0,14.612284132948588
Wyoming,14.260925184044405,13.333406027992787,15.758512660111457,20.25411887884019,17.956886775423538,16.535658737646603,19.56853709843821,16.74789451674541,21.83413690360516,20.50050629895034,16.943272390702866,19.044752310308787,13.769323894307963,18.05731959226916,20.982035720516038,14.090574517747408,8.817211065763674,16.465191164162107,19.758108666200854,13.247129715310596,19.76768098264654,22.56929232317713,12.994484623606748,15.318637310854804,16.266517776964104,9.686771682452571,13.422644453214113,15.442905598891594,16.05040157453748,16.135931405013938,23.262636144729935,16.5678822516859,24.851366244591347,15.4968171082236,12.859257558446927,21.66333982476387,16.154315238357132,12.854526769841804,18.829397309476015,19.04625231988657,15.717858214145283,12.7735260118283,16.303077166777044,19.010169636857338,14.324213348438759,14.5517463855259,17.939785147654067,16.976799454322467,14.541488910269928,14.612284132948588,0.0
