,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
New Hampshire,9.535723111555232,8.097544946108696,9.100336691218198,8.841921592782843,7.168908769550065,6.5226906549874455,13.143715409518325,6.579917206594555,9.701191572175976,13.253818482200208,12.534187486995869,17.913686838610033,8.989127706531624,6.801254252365936,5.960128531244349,10.195205019024504,15.969095655637366,7.350969183523327,14.051627753669463,6.8403720687172385,7.205679329872739,8.166016797860204,10.030650780481857,9.234800729719494,10.560346175702886,9.483317871224244,8.776270164788748,7.715880402666372,8.299967602172124,0.0,7.923874731258812,6.227594158972063,9.01225965099885,9.22913848751292,13.664329065454991,6.9419033331259845,7.879125738541249,6.2976918650798845,5.430341832492314,6.3588287163736705,8.691660864776425,10.766658549462806,9.43109336892325,11.817525759518505,7.412295080099348,7.909350202494209,6.85574863910833,10.618638687212451,5.753894968869557,9.728770744169523,9.662432235358438
New Jersey,12.970181781755965,11.126854996819151,12.84651820401302,12.092339436852933,11.110633281804642,7.632544106244666,14.423304164631212,6.559328439013902,7.394709582356006,16.391423580622355,14.304881219251726,19.29668184498146,11.586271531749816,7.943887666010534,8.689490307761835,11.432749976737755,18.104635814528965,10.517047346634342,14.852723286049853,9.74097013234813,6.182843564479598,8.30696788493499,12.605536704107152,11.535791258280764,12.637670001339794,12.611308183465393,11.406971581174714,9.12919155044007,11.76373239140537,7.923874731258812,0.0,9.533827300773167,4.178839711251541,13.122558697834751,15.137237691274128,10.525016736296092,12.097490319009646,10.406396755714637,7.099847775054925,6.572673673153237,12.692754699648413,11.855885871142599,12.779725430778013,14.575581854372965,11.730097660369138,7.661616206674738,8.157515402285988,13.10374827267523,9.602266930547204,11.72164507958738,11.891447983478104
New Mexico,7.867742459061028,6.4892562105912415,8.353465191006448,9.055631147433726,5.290370629955457,4.218719391950384,14.758695496670914,6.996691462424865,10.991201807132459,11.647212331609083,12.376465560201856,17.268531556704527,7.319275987051576,4.476799856124827,4.08131475047079,6.679378985074738,16.440639358873764,8.410079937824745,13.666755816001448,8.447353490712022,6.3777738177888255,10.06050055553005,10.792439763405152,5.867642527308383,8.437421458953013,6.799116675913005,5.652939466105954,6.004611588585401,5.958952842471301,6.227594158972063,9.533827300773167,0.0,11.655881935006509,10.72554192177012,6.532617712376598,7.068473003738261,8.36922243755829,4.849947850294872,4.385902153612488,6.30975195467867,9.957203597592205,6.450845884160029,9.19739125037893,12.130470030211791,7.492843095292346,10.52673146651279,8.211479377422664,11.332149013382084,5.972469909371077,5.778054489595534,8.340980024781826
New York,14.472299358848588,13.955510145280119,14.09083046923207,13.740252906640794,11.727385025837377,10.48716206930906,15.55474285348734,7.14334578812812,8.466711784146487,17.415503227719203,15.185850871172853,20.522566308188186,14.119475874980926,10.943792765770358,10.609705604654843,15.067996723814817,19.588619621749313,12.594075896381858,16.14755138825757,10.449459689991187,7.065965612906988,8.569520870507034,15.055909534811716,15.272437813008198,14.372267873131111,15.048373609971495,15.295978594607341,12.738181179692962,13.360950700729447,9.01225965099885,4.178839711251541,11.655881935006509,0.0,14.426304955264158,20.34947901536774,11.696906997073112,13.833219792567691,12.01985829605545,7.803422032180805,7.8375740192095105,13.929930831531422,16.829666802441075,14.288976992102596,16.019363575821806,13.78561263226004,7.897550994655015,9.155481231521506,14.671819887333301,10.59226448975281,15.74661946280015,14.737890864869993
North Carolina,9.954131040763558,10.870824783350871,8.51287980022602,10.014217388608545,9.943191363912337,11.341940531298768,12.40001118182506,9.208276315749123,12.167670065918339,9.701139907412761,12.272236058663745,14.842573359368922,9.352242580078059,10.911076124601214,10.066329540859641,12.776593684737135,15.982955217199034,7.362538147872042,13.046600669959869,8.551789848506754,9.956972093964627,10.753243286868248,11.54690096052108,12.977490498738435,10.511780057145122,11.2970453551971,11.907310877544164,11.823728209747514,8.85786837950947,9.22913848751292,13.122558697834751,10.72554192177012,14.426304955264158,0.0,15.874406378980728,7.698868597169833,8.603670889916062,8.90921090943234,9.763439922272994,10.58117040432809,7.62408607487641,12.84900810547027,8.596206675411942,10.720540872559106,8.573007903785767,10.074064216101286,9.468053750728593,9.430024870372641,8.895009849260315,12.553325833872377,12.32793304726021
North Dakota,12.302519735890074,7.143103066464212,15.810148531564213,12.925601661907848,15.702195654985177,5.645631891738151,16.554164558627086,13.36709830031967,15.396441601542298,16.113419768171493,18.007816107647802,17.09066648496933,8.139334977669641,5.943042663664128,6.752659252167518,5.814550190231441,16.40872623558772,12.69973570614605,16.35322685279299,17.557650770105543,12.26963692740359,15.625836519132275,10.783735832677403,5.4044399793199664,12.904471653084885,7.360427918792942,6.339772645932142,6.28838727061807,9.129627400830042,13.664329065454991,15.137237691274128,6.532617712376598,20.34947901536774,15.874406378980728,0.0,9.331131302081152,12.423512059114895,8.627736612659017,9.490555370509744,9.27476513663923,19.142825864693638,6.249798169586556,11.784529703838228,16.45482973137781,9.558799410840246,17.763622575835683,17.7294659828631,13.53585605070956,11.379539356064605,6.067596910174073,8.48929632994897
Ohio,9.558796454459642,7.454899907480587,8.56338540464762,10.00474909536045,7.562624149137316,7.271536137544048,13.475450268444968,8.44010850334799,11.726775733138837,12.185409189619694,13.01360389749028,18.291177624204384,7.885714149987008,7.756681152874946,6.955819578721852,9.18114137827399,16.01272717304614,7.408210582476717,13.853837375365352,8.067276227588064,8.700224070182951,10.151134085242358,9.056511658768343,7.94889217941813,10.747147237205228,9.024874752667051,7.170370115506445,8.041214426777179,7.804996194868349,6.9419033331259845,10.525016736296092,7.068473003738261,11.696906997073112,7.698868597169833,9.331131302081152,0.0,7.921064988139538,6.631153531400641,6.989521883977261,8.073919381651509,8.79913839352553,7.830864620352822,8.481104079959104,12.276806533294863,7.047826544332015,10.819872843091483,8.686967739507843,10.503173802382552,6.4648053338155025,7.980024345827765,8.533434795484379
Oklahoma,8.536981593640977,8.844650458344397,6.847903442202771,8.166420305059686,8.619768454788424,9.162610951435258,13.81509215821656,8.844093245497113,12.419783558833073,9.368385555202762,10.897569740846839,15.44799424736495,7.30561840367755,9.295547001597729,8.149817435295468,9.444201430614063,15.130143056458532,6.767121428801331,11.540922839570463,8.504886384471481,9.385709141221575,10.937214121264821,11.276589381338663,10.38925182003372,8.476757525544672,8.167952264911147,8.674678942761135,9.470494785686615,7.2848557895631485,7.879125738541249,12.097490319009646,8.36922243755829,13.833219792567691,8.603670889916062,12.423512059114895,7.921064988139538,0.0,7.629916567340657,8.369608433415715,8.290179092825074,7.554498195404903,9.966148326354896,8.83268685932144,9.952536693369506,6.893071539154388,10.182967700816716,7.825860745996833,9.830746616087556,7.24974369058227,8.577794319986142,9.84214954733826
Oregon,6.3910819418971485,6.252730176625258,7.503395030259223,7.780316897804126,5.340707729378056,5.29890521695893,14.504790567220834,7.012450441129908,11.655098594458124,9.883621011979244,11.336295455003086,14.90990381508124,6.2974556740423395,5.596450677338946,4.299222405396547,7.091269807923695,16.290934167339177,7.525989282187669,12.95550201976908,7.917926648676953,6.73979391037222,10.37350667193086,10.4817532963066,7.024148998166772,7.378833036851389,6.509575151836497,6.060980750367621,6.300075382681975,4.96410171137,6.2976918650798845,10.406396755714637,4.849947850294872,12.01985829605545,8.90921090943234,8.627736612659017,6.631153531400641,7.629916567340657,0.0,5.148485844962419,7.014521436962405,7.230375933493532,7.243112305002714,8.401900821822846,10.313428265474194,6.989495842024403,10.082244565961231,6.557147665715919,10.438184851049503,5.3846327127454305,6.258125182383057,8.756871378318962
Pennsylvania,8.471094127663582,6.2794148761193265,8.917338275184546,8.424690858911015,5.936897986214585,4.334537799822023,14.686552824685483,6.257531674264296,9.873628094297473,12.623307093540975,11.868298875058933,17.294921715299576,7.693326508692117,4.647473285213673,3.8807181622642553,7.039149583250176,16.368240236208866,8.268490422706844,14.02140939918808,7.174953205363209,5.760971500520173,8.715657129038505,10.371990975089858,6.276721060910776,9.429417779155846,7.8557675671051665,6.578158661396086,6.112080307436294,6.9737268368728405,5.430341832492314,7.099847775054925,4.385902153612488,7.803422032180805,9.763439922272994,9.490555370509744,6.989521883977261,8.369608433415715,5.148485844962419,0.0,5.578250907628847,8.520971850547918,7.699794235279192,9.683118968106616,11.182030193115056,7.786353923278598,8.510437441519539,6.157558830662776,11.196948593905233,5.026517883993964,6.665570326915064,8.689014995105953
Rhode Island,8.72036804884187,8.107987121186824,8.695286821808475,8.886433268407044,7.062421224725384,6.160101890329267,13.532116394996857,6.134095324540821,8.302040588309023,12.268794010053282,11.44495679110663,16.76746446198752,7.540913282353821,6.291427228163183,5.92581174499917,7.753280438987659,15.415552729228791,8.377069034163672,12.505674417508455,7.38970590628682,5.7748951672542805,8.294649180161453,10.175356265406817,7.50887398556664,8.815172590409606,8.805611313034971,7.4823842199487,6.511419920089711,7.275504171147776,6.3588287163736705,6.572673673153237,6.30975195467867,7.8375740192095105,10.58117040432809,9.27476513663923,8.073919381651509,8.290179092825074,7.014521436962405,5.578250907628847,0.0,8.932561057212029,7.42955318530659,9.147403108219397,11.416631668848856,8.315510969525477,8.840117582214353,6.717991580807704,10.56147280199583,6.686101764477039,7.2470188583424076,8.930548170110237
South Carolina,7.411779626491106,11.142755154087945,7.27606797402945,8.270198428211446,7.8761709828250615,11.241709840784722,14.38889483364871,7.993458788510869,11.804883440918177,7.375501965981889,11.549855032338138,13.056190026637536,8.627479982888548,12.073245021028393,9.232005819952137,14.21572238317243,16.193873279665514,7.754603550353368,11.900915342280296,8.436298276384226,8.562089022687019,11.707534417148835,13.401032397741906,13.785326854575555,7.72583058181253,10.74396428898645,12.897840582565776,12.291493341598018,7.267496235997409,8.691660864776425,12.692754699648413,9.957203597592205,13.929930831531422,7.62408607487641,19.142825864693638,8.79913839352553,7.554498195404903,7.230375933493532,8.520971850547918,8.932561057212029,0.0,16.073336328337327,9.301044212048083,10.464747402028657,8.900615434074185,9.575107090443687,7.0325519518776085,10.271878022985316,7.1993987741826935,14.088255008323069,13.717767820370389
South Dakota,10.31535513780783,7.187411892746139,13.443397873073403,10.951436837381307,13.421606136751796,6.546407046264015,13.839099999393286,9.927500686783501,12.333489671291419,15.040268373821677,14.653839162893128,16.328391451729928,7.835753928041151,6.513035951293175,6.255857304524969,6.398653293794166,15.6621068837202,9.817431700166368,14.691742700761287,14.299821811608732,9.544713948832161,12.333538624185646,9.442480968945338,5.631257033785376,11.030913071038217,7.495891336475446,6.036700205301731,6.724624187395847,8.01938925033366,10.766658549462806,11.855885871142599,6.450845884160029,16.829666802441075,12.84900810547027,6.249798169586556,7.830864620352822,9.966148326354896,7.243112305002714,7.699794235279192,7.42955318530659,16.073336328337327,0.0,9.599749776313208,13.633557523437013,7.863942124304974,14.269041131106585,13.943032565515178,11.771559215974547,9.248112386368426,6.083713155467724,7.945222333350843
Tennessee,9.499934090125603,9.131078154174807,8.192792235879965,9.954380026787321,9.344313046165704,9.86540625374616,11.962588808948711,8.575000589860192,11.964980183353685,9.517581684655891,12.458842076809901,15.608060947786775,9.17093524879669,10.018408750498988,9.631245304157849,10.631411734013161,15.142521933617704,7.3837190744921655,11.83052312823492,9.406316286727193,10.006455554669765,11.148560230316987,9.908575007195088,9.374650684959233,9.991924577586623,10.072558030255202,9.208610424102025,10.00811981412053,8.422048602843272,9.43109336892325,12.779725430778013,9.19739125037893,14.288976992102596,8.596206675411942,11.784529703838228,8.481104079959104,8.83268685932144,8.401900821822846,9.683118968106616,9.147403108219397,9.301044212048083,9.599749776313208,0.0,11.33510433514446,8.134097547962908,12.049588846430847,9.228275287995496,9.485301650476645,8.998130015032292,9.744775953504062,10.232038059045122
Texas,9.321745515014412,11.994530566277302,10.92326468869415,10.269048693244072,10.823550972985455,12.519565091103347,15.107316692843545,10.843319638548145,13.607816409926023,9.902296396579414,5.835407421663393,14.687858336757396,10.244433860097356,12.55770694463136,11.253097097968976,13.816947969038756,16.937350079767384,11.066253660684737,13.168460704414798,11.999421567850579,11.296232636714585,14.181086017132968,14.385004759428922,14.732678533088338,10.21348861416246,10.143444008929825,12.11562964077718,12.737127331230196,9.722437683639354,11.817525759518505,14.575581854372965,12.130470030211791,16.019363575821806,10.720540872559106,16.45482973137781,12.276806533294863,9.952536693369506,10.313428265474194,11.182030193115056,11.416631668848856,10.464747402028657,13.633557523437013,11.33510433514446,0.0,11.486798419963497,12.808324405296865,10.460457600549113,12.87788833655689,10.347489373721958,11.926149871736623,13.608677597515769
Utah,8.856883315812626,7.837891984836317,8.085582641946017,9.018732219990248,8.95086575895999,8.213939444750952,13.302508706105627,8.07732876897933,11.930168672620198,10.807553315814216,12.706621630751354,15.916357818727924,7.532854938586012,8.100892065285226,7.300226869650738,8.491417199894574,15.231793413149672,6.359799220133685,12.564175242142008,8.523116460868252,8.719017241669725,10.661608032661615,10.15597746409051,8.728520837607515,9.564113758221769,8.398626160050084,7.561219801842128,8.392223057689707,6.995237872957374,7.412295080099348,11.730097660369138,7.492843095292346,13.78561263226004,8.573007903785767,9.558799410840246,7.047826544332015,6.893071539154388,6.989495842024403,7.786353923278598,8.315510969525477,8.900615434074185,7.863942124304974,8.134097547962908,11.486798419963497,0.0,10.221260632542387,8.325772277614142,9.304791490369931,7.323444540476064,8.453328039795679,9.127328533095984
Vermont,11.10328386161832,10.32347232389771,11.23952426468992,11.499951309506436,11.056140358285617,10.303879309597018,13.088496288932669,8.650161603307518,9.992973402184266,13.55709246315037,13.451131167527523,19.011928129124033,11.93451741774924,11.466412634217278,11.084599986482264,12.901500035616364,16.74039045551493,8.75897807673601,14.900331695580647,7.667696857497033,10.259458917848413,9.675026556917357,13.37397887760658,13.78708620262233,12.72535458329294,13.816022353944284,12.329711608699988,11.788795401786356,11.532936965749613,7.909350202494209,7.661616206674738,10.52673146651279,7.897550994655015,10.074064216101286,17.763622575835683,10.819872843091483,10.182967700816716,10.082244565961231,8.510437441519539,8.840117582214353,9.575107090443687,14.269041131106585,12.049588846430847,12.808324405296865,10.221260632542387,0.0,9.137582776749541,11.284112519186976,9.282784811081513,13.546130135291957,12.766549603789821
Virginia,7.355199481824471,9.233377166175972,7.212552881605719,7.583727883356444,5.212483836373565,8.701568005218965,14.689304728541886,6.118959810498219,9.02445908416193,9.186761866405122,10.654690353473303,13.300892243624991,8.659760034365636,8.288848756606091,6.202427412170145,11.855819873180788,17.263830604666342,8.512717438127012,12.473023133672392,7.441646411947128,5.307535357528667,8.80557897356579,13.075835838773214,12.65541924493144,7.0865477295236685,8.629112013047411,10.96280992035551,10.21672205911653,5.960130922568689,6.85574863910833,8.157515402285988,8.211479377422664,9.155481231521506,9.468053750728593,17.7294659828631,8.686967739507843,7.825860745996833,6.557147665715919,6.157558830662776,6.717991580807704,7.0325519518776085,13.943032565515178,9.228275287995496,10.460457600549113,8.325772277614142,9.137582776749541,0.0,11.127047103158464,5.322946363966856,11.248776217255838,11.77725662269022
Washington,11.103474431469303,9.936461839348956,10.45969840629603,10.953414512353017,12.18446630119046,11.82529475348583,11.09358066068665,10.424487712272256,12.547147746436076,11.203350145494246,14.260598553585753,17.58286950165676,10.03627154043,11.92366465120561,11.341507252255791,11.881211162252143,14.26691689150484,8.576103304493905,11.026372835043686,9.260075242531823,11.869593351433714,11.72523820080071,10.65634501744348,12.438333689820867,11.866245295531513,11.908797882576437,11.206998582256835,11.441051873142941,10.523021565189929,10.618638687212451,13.10374827267523,11.332149013382084,14.671819887333301,9.430024870372641,13.53585605070956,10.503173802382552,9.830746616087556,10.438184851049503,11.196948593905233,10.56147280199583,10.271878022985316,11.771559215974547,9.485301650476645,12.87788833655689,9.304791490369931,11.284112519186976,11.127047103158464,0.0,10.495725238538787,11.495999589133596,11.940005020714082
West Virginia,7.255549883406813,6.50452210367199,7.164162382241095,7.76133495843159,4.762453738022734,5.048390841499866,14.869534420042207,6.6816361401628495,11.541048630995542,10.149631712951068,11.04381436207292,15.344658403641462,6.890953679743456,6.284754318835795,4.444224299376839,9.601261141458256,16.34760439316232,7.791681489081918,12.905055215945735,6.301106626906562,6.866809135114283,9.807373523815228,10.939412432943447,7.9969444997363315,7.674718651704879,7.057845338323494,7.209998290014107,7.559415882304402,5.436393839683198,5.753894968869557,9.602266930547204,5.972469909371077,10.59226448975281,8.895009849260315,11.379539356064605,6.4648053338155025,7.24974369058227,5.3846327127454305,5.026517883993964,6.686101764477039,7.1993987741826935,9.248112386368426,8.998130015032292,10.347489373721958,7.323444540476064,9.282784811081513,5.322946363966856,10.495725238538787,0.0,7.730252683171979,9.695645601630751
Wisconsin,9.082201453047833,6.801518547136757,11.849430320713454,9.319918880768265,11.8307775128893,5.852682673331992,14.446488119682604,9.063749005421982,12.726279786365815,13.18050025740886,13.619108316531989,16.217907207837502,7.20753653252881,5.895675528118159,5.8384119288911425,5.900709943942087,15.484241040300462,9.206465506095638,14.393744605149621,12.925697629349711,8.836563595608032,12.220093379285759,9.983433357493452,6.358979913729904,9.840833184195203,6.1564748353533965,5.248623273525954,6.347685897519862,6.929097427148116,9.728770744169523,11.72164507958738,5.778054489595534,15.74661946280015,12.553325833872377,6.067596910174073,7.980024345827765,8.577794319986142,6.258125182383057,6.665570326915064,7.2470188583424076,14.088255008323069,6.083713155467724,9.744775953504062,11.926149871736623,8.453328039795679,13.546130135291957,11.248776217255838,11.495999589133596,7.730252683171979,0.0,8.038749104293535
Wyoming,10.808479862798121,8.626429498555817,11.575732546177,11.474724728071907,11.098787017673509,8.396307617575133,12.317830611119808,9.457033058224006,12.986788402886765,14.910183600591893,14.241661873467882,18.66797341864915,8.999065945881714,8.893539471580686,8.748790623996724,8.307445410684863,13.606553299347395,10.227949261478239,13.73476798267267,11.74654323921135,10.82776003246442,12.04622723841232,8.690372690016797,7.750758244398895,11.85783838851057,9.893320368435264,7.719333216357488,8.160640374338138,10.019467702650603,9.662432235358438,11.891447983478104,8.340980024781826,14.737890864869993,12.32793304726021,8.48929632994897,8.533434795484379,9.84214954733826,8.756871378318962,8.689014995105953,8.930548170110237,13.717767820370389,7.945222333350843,10.232038059045122,13.608677597515769,9.127328533095984,12.766549603789821,11.77725662269022,11.940005020714082,9.695645601630751,8.038749104293535,0.0
