model,mitjana_MAE,mitjana_MSE,mitjana_R2,millor_MAE,millor_MSE,millor_R2,pitjor_MAE,pitjor_MSE,pitjor_R2
hospitalizedIncrease_cluster25,18.059939729945956,715.2286838194988,-0.4097427798533968,18.059939729945956,715.2286838194988,-0.4097427798533968,18.059939729945956,715.2286838194988,-0.4097427798533968
hospitalizedIncrease_cluster3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
hospitalizedIncrease_cluster5,31.898788004128136,3655.30820058122,-0.32674149502577654,31.898788004128136,3655.30820058122,-0.32674149502577654,31.898788004128136,3655.30820058122,-0.32674149502577654
hospitalizedIncrease_cluster6,2.0710558248027007,6.397391358149363,-5.0283110874869,2.0710558248027007,6.397391358149363,-5.0283110874869,2.0710558248027007,6.397391358149363,-5.0283110874869
hospitalizedIncrease_cluster7,4.098551975915509,25.9595120932226,-2.0130748029697227,3.461032014045707,17.041572284974098,0.3043789629563347,5.012783724009651,38.378341941569644,-5.913745423297471
hospitalizedIncrease_cluster8,2.2501919511075195,7.376478767895265,-0.9225928703556809,2.2501919511075195,7.376478767895265,-0.9225928703556809,2.2501919511075195,7.376478767895265,-0.9225928703556809
hospitalizedIncrease_cluster9,0.8505240813663671,1.0950838734957629,0.0,0.8505240813663671,1.0950838734957629,0.0,0.8505240813663671,1.0950838734957629,0.0
positiveIncrease_cluster1,42.00552299761722,2868.337852037288,-0.4664190030312694,33.73087601579626,1484.6423389309261,-0.335677327051048,50.28016997943818,4252.03336514365,-0.5971606790114907
positiveIncrease_cluster10,273.58404786257194,111423.83222297883,-4.300149759907124,119.36694556789841,16461.60867414083,-0.07789398289621241,495.872042603341,252026.9861234408,-9.876665339712838
positiveIncrease_cluster11,400.1136538513556,343566.49389986356,-0.6835828569110514,193.02143416572122,44278.01646616589,0.5208876719435316,533.0683374259654,549566.4328946489,-2.53675554740825
positiveIncrease_cluster12,390.26355682904807,192465.86210766892,-26.721512360202343,341.4854514665957,173187.1654016741,0.12744486287793533,439.0416621915004,211744.55881366372,-53.57046958328262
positiveIncrease_cluster13,565.8823779902942,673140.1938327586,0.09107525776779346,361.97076390932267,157696.3799381258,0.2955568716467767,769.7939920712657,1188584.0077273913,-0.11340635611118977
positiveIncrease_cluster14,561.9803262726095,350164.42410411645,-25.350928259314674,434.86294773801455,243599.24873652874,-1.5813063374353957,678.7905733783243,467231.59543970943,-80.6041205755494
positiveIncrease_cluster15,479.194610292041,362863.44735055434,-1.4712574157800977,152.24461600546425,49189.7457354522,0.5819540215287206,821.926989733409,772959.2256242937,-4.92466899946207
