,date,state,positive,totalTestResults,death,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,Dose1_Total,Dose1_Total_pct,Dose1_65Plus,Dose1_65Plus_pct,Complete_Total,Complete_Total_pct,Complete_65Plus,Complete_65Plus_pct
7806,2020-02-29,Massachusetts,0.0,19.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17513,2020-02-29,Washington,18.0,42.0,5.0,3,0,18,42,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11159,2020-02-29,New Jersey,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18623,2020-03-01,Wyoming,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10031,2020-03-01,Nebraska,0.0,36.0,0.0,0,0,0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7807,2020-03-01,Massachusetts,0.0,23.0,0.0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3347,2020-03-01,Florida,0.0,15.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2208,2020-03-01,Connecticut,0.0,4.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14479,2020-03-01,Rhode Island,2.0,0.0,0.0,0,0,4,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17514,2020-03-01,Washington,26.0,117.0,8.0,8,0,26,75,26,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17094,2020-03-01,Virginia,0.0,6449.0,0.0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8179,2020-03-01,Michigan,14.0,0.0,0.0,0,0,14,0,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5195,2020-03-01,Indiana,0.0,6.0,0.0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11160,2020-03-01,New Jersey,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5196,2020-03-02,Indiana,0.0,6.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2209,2020-03-02,Connecticut,0.0,8.0,0.0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17515,2020-03-02,Washington,43.0,305.0,11.0,17,0,43,188,43,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11900,2020-03-02,New York,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14480,2020-03-02,Rhode Island,2.0,4.0,0.0,0,1,5,4,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17095,2020-03-02,Virginia,0.0,6450.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11161,2020-03-02,New Jersey,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3348,2020-03-02,Florida,0.0,15.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7808,2020-03-02,Massachusetts,0.0,29.0,0.0,0,0,0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10032,2020-03-02,Nebraska,0.0,36.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8180,2020-03-02,Michigan,27.0,0.0,0.0,13,0,27,0,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18624,2020-03-02,Wyoming,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11901,2020-03-03,New York,1.0,1.0,0.0,1,0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10033,2020-03-03,Nebraska,0.0,48.0,0.0,0,0,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14481,2020-03-03,Rhode Island,2.0,5.0,0.0,0,2,7,1,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2210,2020-03-03,Connecticut,0.0,12.0,0.0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18253,2020-03-03,Wisconsin,0.0,7.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14109,2020-03-03,Pennsylvania,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18625,2020-03-03,Wyoming,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17096,2020-03-03,Virginia,0.0,6451.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5197,2020-03-03,Indiana,0.0,8.0,0.0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11162,2020-03-03,New Jersey,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16690,2020-03-03,Vermont,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17516,2020-03-03,Washington,59.0,531.0,14.0,16,0,59,226,59,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8181,2020-03-03,Michigan,50.0,0.0,0.0,23,0,50,0,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15954,2020-03-03,Texas,0.0,6.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7809,2020-03-03,Massachusetts,0.0,44.0,0.0,0,0,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3349,2020-03-03,Florida,2.0,19.0,0.0,2,0,2,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5198,2020-03-04,Indiana,0.0,12.0,0.0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3719,2020-03-04,Georgia,2.0,0.0,0.0,0,0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18254,2020-03-04,Wisconsin,1.0,7.0,0.0,1,19,26,0,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16691,2020-03-04,Vermont,0.0,3.0,0.0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8182,2020-03-04,Michigan,74.0,0.0,0.0,24,0,74,0,74,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14110,2020-03-04,Pennsylvania,0.0,5.0,0.0,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13740,2020-03-04,Oregon,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,2020-03-04,Colorado,2.0,0.0,0.0,0,0,42,0,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10771,2020-03-04,New Hampshire,2.0,6.0,0.0,0,0,19,0,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,2020-03-04,Arizona,2.0,33.0,0.0,0,0,34,0,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17517,2020-03-04,Washington,93.0,782.0,16.0,34,0,93,251,93,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2211,2020-03-04,Connecticut,0.0,24.0,0.0,0,0,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11163,2020-03-04,New Jersey,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17097,2020-03-04,Virginia,0.0,6452.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3350,2020-03-04,Florida,3.0,22.0,0.0,1,24,43,3,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7810,2020-03-04,Massachusetts,2.0,66.0,0.0,2,0,2,22,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18626,2020-03-04,Wyoming,0.0,4.0,0.0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14482,2020-03-04,Rhode Island,2.0,7.0,0.0,0,10,17,2,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12271,2020-03-04,North Carolina,1.0,0.0,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4823,2020-03-04,Illinois,4.0,0.0,0.0,0,0,31,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11902,2020-03-04,New York,1.0,10.0,0.0,0,0,25,9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14851,2020-03-04,South Carolina,0.0,5.0,0.0,0,0,5,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4088,2020-03-04,Hawaii,0.0,2.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10034,2020-03-04,Nebraska,0.0,48.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15955,2020-03-04,Texas,0.0,20.0,0.0,0,0,0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1469,2020-03-04,California,53.0,515.0,0.0,0,0,515,0,515,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13006,2020-03-05,Ohio,0.0,0.0,0.0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15586,2020-03-05,Tennessee,1.0,0.0,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2212,2020-03-05,Connecticut,0.0,36.0,0.0,0,0,0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10403,2020-03-05,Nevada,1.0,32.0,0.0,0,0,15,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11164,2020-03-05,New Jersey,2.0,2.0,0.0,2,0,2,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17518,2020-03-05,Washington,117.0,1156.0,20.0,24,0,117,374,117,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11903,2020-03-05,New York,3.0,30.0,0.0,2,0,27,20,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2947,2020-03-05,District of Columbia,0.0,6.0,0.0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,2020-03-05,California,53.0,515.0,0.0,0,0,515,0,515,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10772,2020-03-05,New Hampshire,2.0,9.0,0.0,0,6,22,3,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17098,2020-03-05,Virginia,0.0,6453.0,0.0,0,0,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11532,2020-03-05,New Mexico,0.0,0.0,0.0,0,0,10,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18627,2020-03-05,Wyoming,0.0,8.0,0.0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4824,2020-03-05,Illinois,5.0,0.0,0.0,1,0,32,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,2020-03-05,Arizona,2.0,63.0,0.0,0,1,36,30,30,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15956,2020-03-05,Texas,0.0,950.0,0.0,0,0,0,930,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14483,2020-03-05,Rhode Island,3.0,19.0,0.0,1,4,22,12,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,2020-03-05,Colorado,2.0,0.0,0.0,0,27,78,0,48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7811,2020-03-05,Massachusetts,2.0,102.0,0.0,0,0,2,36,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3720,2020-03-05,Georgia,2.0,0.0,0.0,0,0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10035,2020-03-05,Nebraska,0.0,66.0,0.0,0,17,22,18,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18255,2020-03-05,Wisconsin,1.0,12.0,0.0,0,0,26,5,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13741,2020-03-05,Oregon,3.0,0.0,0.0,3,29,50,0,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5199,2020-03-05,Indiana,0.0,17.0,0.0,0,0,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14852,2020-03-05,South Carolina,0.0,5.0,0.0,0,0,5,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,2020-03-05,Hawaii,0.0,3.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8183,2020-03-05,Michigan,100.0,0.0,0.0,26,0,100,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7400,2020-03-05,Maryland,0.0,0.0,0.0,0,0,31,0,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3351,2020-03-05,Florida,7.0,41.0,0.0,4,7,107,19,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12272,2020-03-05,North Carolina,1.0,0.0,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14111,2020-03-05,Pennsylvania,0.0,7.0,0.0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16692,2020-03-05,Vermont,0.0,6.0,0.0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12273,2020-03-06,North Carolina,2.0,0.0,0.0,1,0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18628,2020-03-06,Wyoming,0.0,8.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13007,2020-03-06,Ohio,0.0,3.0,0.0,0,0,2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8551,2020-03-06,Minnesota,1.0,37.0,0.0,0,0,37,0,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,2020-03-06,Alaska,0.0,8.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8184,2020-03-06,Michigan,140.0,0.0,0.0,40,0,148,0,140,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10036,2020-03-06,Nebraska,0.0,72.0,0.0,0,0,22,6,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7812,2020-03-06,Massachusetts,8.0,151.0,0.0,6,0,8,49,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
735,2020-03-06,Arizona,3.0,80.0,0.0,1,5,51,17,36,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3721,2020-03-06,Georgia,2.0,0.0,0.0,0,0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11904,2020-03-06,New York,25.0,122.0,0.0,22,0,261,92,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10404,2020-03-06,Nevada,3.0,48.0,0.0,2,0,17,16,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1471,2020-03-06,California,60.0,522.0,0.0,7,0,522,7,522,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11165,2020-03-06,New Jersey,4.0,4.0,0.0,2,0,4,2,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5200,2020-03-06,Indiana,1.0,19.0,0.0,1,0,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15587,2020-03-06,Tennessee,1.0,0.0,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,2020-03-06,District of Columbia,0.0,8.0,0.0,0,0,1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4825,2020-03-06,Illinois,5.0,0.0,0.0,0,0,40,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15957,2020-03-06,Texas,5.0,2236.0,0.0,5,0,5,1286,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10773,2020-03-06,New Hampshire,2.0,37.0,0.0,0,4,25,28,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13742,2020-03-06,Oregon,3.0,0.0,0.0,0,16,61,0,48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17886,2020-03-06,West Virginia,0.0,0.0,0.0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11533,2020-03-06,New Mexico,0.0,10.0,0.0,0,0,10,10,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,2020-03-06,Hawaii,0.0,7.0,0.0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3352,2020-03-06,Florida,8.0,68.0,0.0,1,24,114,27,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,2020-03-06,Colorado,8.0,0.0,0.0,6,9,132,0,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17099,2020-03-06,Virginia,0.0,6455.0,0.0,0,0,10,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5567,2020-03-06,Iowa,0.0,15.0,0.0,0,0,17,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16693,2020-03-06,Vermont,0.0,10.0,0.0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17519,2020-03-06,Washington,155.0,1667.0,26.0,38,0,155,511,155,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14853,2020-03-06,South Carolina,0.0,5.0,0.0,0,0,5,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6301,2020-03-06,Kentucky,0.0,7.0,0.0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2213,2020-03-06,Connecticut,0.0,51.0,0.0,0,0,0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7401,2020-03-06,Maryland,3.0,0.0,0.0,3,9,41,0,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14484,2020-03-06,Rhode Island,3.0,23.0,0.0,0,11,33,4,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14112,2020-03-06,Pennsylvania,2.0,11.0,0.0,2,0,2,4,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5934,2020-03-06,Kansas,0.0,4.0,0.0,0,0,4,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,2020-03-06,Delaware,0.0,0.0,0.0,0,0,10,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,2020-03-06,Arkansas,0.0,6.0,0.0,0,0,6,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18256,2020-03-06,Wisconsin,1.0,21.0,0.0,0,12,44,9,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17100,2020-03-07,Virginia,0.0,6457.0,0.0,0,0,7,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3353,2020-03-07,Florida,8.0,116.0,0.0,0,45,196,48,108,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2020-03-07,Arizona,5.0,117.0,0.0,2,11,56,37,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12640,2020-03-07,North Dakota,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8918,2020-03-07,Mississippi,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2214,2020-03-07,Connecticut,0.0,64.0,0.0,0,0,0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2949,2020-03-07,District of Columbia,0.0,8.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8185,2020-03-07,Michigan,188.0,0.0,0.0,48,0,197,0,188,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13008,2020-03-07,Ohio,0.0,5.0,0.0,0,0,5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18629,2020-03-07,Wyoming,0.0,8.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8552,2020-03-07,Minnesota,2.0,50.0,0.0,1,12,50,13,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16694,2020-03-07,Vermont,0.0,17.0,0.0,0,0,0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17520,2020-03-07,Washington,206.0,2092.0,27.0,51,0,272,425,206,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2581,2020-03-07,Delaware,0.0,0.0,0.0,0,0,10,0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13743,2020-03-07,Oregon,3.0,0.0,0.0,0,19,95,0,67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17887,2020-03-07,West Virginia,0.0,0.0,0.0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3722,2020-03-07,Georgia,6.0,0.0,0.0,4,0,6,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7402,2020-03-07,Maryland,3.0,0.0,0.0,0,15,44,0,44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7034,2020-03-07,Maine,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14113,2020-03-07,Pennsylvania,4.0,27.0,0.0,2,0,4,16,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18257,2020-03-07,Wisconsin,1.0,31.0,0.0,0,0,44,10,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,2020-03-07,Arkansas,0.0,6.0,0.0,0,0,6,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6668,2020-03-07,Louisiana,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14485,2020-03-07,Rhode Island,3.0,36.0,0.0,0,19,52,13,52,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6302,2020-03-07,Kentucky,1.0,10.0,0.0,1,0,1,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14854,2020-03-07,South Carolina,2.0,10.0,0.0,2,3,10,5,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5935,2020-03-07,Kansas,0.0,11.0,0.0,0,7,13,7,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5568,2020-03-07,Iowa,0.0,15.0,0.0,0,0,17,0,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15220,2020-03-07,South Dakota,0.0,0.0,0.0,0,0,5,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,2020-03-07,California,69.0,531.0,0.0,9,0,531,9,531,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5201,2020-03-07,Indiana,1.0,27.0,0.0,0,0,1,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15588,2020-03-07,Tennessee,1.0,0.0,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4826,2020-03-07,Illinois,6.0,0.0,0.0,1,0,50,0,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4457,2020-03-07,Idaho,0.0,27.0,0.0,0,0,27,0,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15958,2020-03-07,Texas,5.0,2260.0,0.0,0,0,5,24,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,2020-03-07,Hawaii,1.0,7.0,0.0,1,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16324,2020-03-07,Utah,1.0,16.0,0.0,0,0,16,0,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,2020-03-07,Colorado,8.0,0.0,0.0,0,49,112,0,112,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7813,2020-03-07,Massachusetts,13.0,251.0,0.0,5,0,13,100,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13374,2020-03-07,Oklahoma,1.0,1.0,0.0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9284,2020-03-07,Missouri,0.0,23.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9650,2020-03-07,Montana,0.0,11.0,0.0,0,0,11,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2020-03-07,Alabama,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10405,2020-03-07,Nevada,4.0,73.0,0.0,1,0,18,25,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,2020-03-07,Alaska,0.0,12.0,0.0,0,0,2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11534,2020-03-07,New Mexico,0.0,10.0,0.0,0,36,46,0,46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10774,2020-03-07,New Hampshire,2.0,46.0,0.0,0,0,25,9,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11166,2020-03-07,New Jersey,4.0,4.0,0.0,0,0,5,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
